timestamp,open,high,low,close,volume
2020-01-17 12:45:00,316.4242,316.7800,316.1900,316.2900,513448
2020-01-17 12:30:00,316.6300,316.9299,316.3001,316.4200,641575
2020-01-17 12:15:00,316.3650,316.7900,316.2600,316.6300,615132
2020-01-17 12:00:00,316.0000,316.6000,316.0000,316.3800,443962
2020-01-17 11:45:00,315.9137,316.0000,315.7000,315.9900,501640
2020-01-17 11:30:00,315.2000,315.9500,315.1900,315.9100,789221
2020-01-17 11:15:00,316.3000,316.4000,315.0000,315.2000,960852
2020-01-17 11:00:00,316.5800,316.9800,316.2000,316.2900,763299
2020-01-17 10:45:00,316.6400,316.7300,316.2404,316.5500,703653
2020-01-17 10:30:00,316.2941,316.6600,315.9100,316.6400,890702
2020-01-17 10:15:00,316.8900,317.2500,315.9400,316.2901,1371021
2020-01-17 10:00:00,316.3600,317.2500,316.1400,316.9600,1338432
2020-01-17 09:45:00,315.7900,316.6500,315.6100,316.4100,4615040
